gene_id_ms,gene_name_ms,gene_name_hu,gene_length,mean_rpkm,max_rpkm,sd_rpkm,x38533_subq,x38533_acral,x38534_subq,x38534_acral,x38536_subq,x38536_acral,x38537_subq,x38537_acral,x38538_subq,x38538_acral
100039968,Tmem35b,TMEM35B,1139,0.7767139803332123,2.05616344431321,0.5671545777466377,103,28,20,29,38,17,71,33,50,37
100039992,NA,NA,1298,0.37936398971846724,1.7949904486678763,0.6046328739171314,34,0,119,0,32,30,8,6,12,22
100040016,NA,NA,974,NA,NA,NA,0,0,0,0,0,0,0,0,7,25
100040018,Gmfg-ps,NA,576,0.8904912066290012,2.6344934796532686,0.8238301459626723,30,83,9,3,15,28,33,14,11,42
100040019,NA,NA,1084,NA,NA,NA,14,0,0,1,0,0,0,0,2,0
100040020,NA,NA,938,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040022,NA,NA,687,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040030,NA,NA,902,NA,NA,NA,0,19,0,0,0,0,0,0,5,0
100040031,NA,NA,1225,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040035,NA,NA,673,NA,NA,NA,0,0,0,0,3,0,4,0,5,0
100040048,NA,NA,3687,NA,NA,NA,23,0,42,25,13,24,20,121,8,25
100040049,NA,NA,930,NA,NA,NA,0,0,0,0,0,0,5,4,1,0
100040160,NA,NA,758,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040171,NA,NA,795,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040187,NA,NA,687,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040201,Krtap6-3,NA,570,124.50850175038623,996.0680140030898,352.1632236123009,0,0,0,0,0,0,0,39118,0,0
100040208,NA,NA,870,NA,NA,NA,0,0,0,0,0,0,0,0,5,0
100040214,Krtap6-7,NA,550,57.46742482348053,459.69805754348283,162.52571949940466,1,0,0,0,0,0,0,17420,0,0
100040223,NA,NA,1342,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040233,NA,NA,1137,NA,NA,NA,0,0,0,0,0,0,0,1,0,0
100040248,Krtap4-25,NA,1018,6.7847260912883645,54.277808730306916,19.190103310573207,0,0,0,0,0,0,0,3807,0,0
100040249,Krtap20-1,NA,511,3.387074077430084,27.09659261944067,9.580092194127927,0,0,0,0,0,0,0,954,0,0
100040260,Atf1-ps,NA,1031,0.6535771720598272,1.028515515036944,0.26383870745434873,20,58,42,27,49,48,39,20,29,60
100040262,NA,NA,795,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040268,NA,NA,1945,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040271,NA,NA,856,NA,NA,NA,0,0,0,0,0,0,0,0,4,0
100040276,Krtap4-22,NA,1200,4.2127243517434705,33.684581881086395,11.908430273660828,0,0,0,0,0,4,0,2785,1,0
100040293,NA,NA,1257,NA,NA,NA,0,0,0,0,3,0,6,0,1,0
100040294,NA,NA,797,NA,NA,NA,0,0,0,0,1,0,0,0,0,0
100040298,Rps8,RPS8,883,27.27820030621013,35.73359283110827,6.965331142015389,1198,1033,652,1455,749,1041,1302,1908,1242,1855
100040299,Gm49918,KRTAP10-11,783,16.96783255812441,135.61231889062398,47.939633603185825,0,0,0,0,0,0,0,7316,0,6
100040322,NA,NA,1898,NA,NA,NA,72,0,48,14,12,27,18,36,23,27
100040328,NA,NA,1573,NA,NA,NA,0,0,0,0,0,0,1,0,0,0
100040335,NA,NA,795,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040339,NA,NA,1575,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040357,NA,NA,120,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040363,NA,NA,120,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040416,Rpl13-ps6,NA,742,9.64036445323261,12.218468622314546,2.083681132959019,355,399,218,386,256,355,371,588,320,533
100040417,NA,NA,782,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040421,NA,NA,2339,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040429,NA,NA,684,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040447,NA,NA,2273,NA,NA,NA,0,14,0,0,14,6,7,0,0,0
100040448,NA,NA,1983,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040458,NA,NA,1934,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040462,Mndal,NA,4890,1.5010618995825882,4.819317926620062,1.4745040202371409,491,1289,196,119,343,375,387,92,294,252
100040482,NA,NA,1949,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040500,Gm2808,NA,5965,8.8291460036124,11.648956808486908,2.4030944716235005,3056,2699,1424,2765,2387,4324,4136,2518,2774,3611
100040507,NA,NA,1270,NA,NA,NA,0,0,0,0,6,3,2,0,7,12
100040525,NA,NA,4045,1.7308616855093273,3.1196702162513676,0.9203047026465865,380,442,18,651,250,262,497,260,438,329
100040529,NA,NA,26831,NA,NA,NA,0,0,0,0,4,0,0,0,0,0
100040531,Dynlt1f,DYNLT1,1164,26.705251223623428,42.84824415206811,14.656643910055976,1132,1191,241,2573,859,1402,2517,922,2248,2748
100040533,NA,NA,1950,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040545,NA,NA,2138,NA,NA,NA,0,0,12,0,0,0,9,0,1,0
100040552,NA,NA,778,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040557,NA,NA,916,NA,NA,NA,0,0,0,0,2,0,0,8,0,0
100040563,Dynlt1c,DYNLT1,3046,12.727916642529316,19.90595736110648,6.80819132306433,1895,1477,227,3128,1083,1744,3136,1053,2631,3263
100040567,NA,NA,646,NA,NA,NA,0,0,0,0,0,3,0,0,1,0
100040572,NA,NA,733,NA,NA,NA,0,0,0,0,9,0,7,0,3,0
100040585,NA,NA,957,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040591,NA,NA,6225,NA,NA,NA,255,26,149,79,130,168,262,75,94,73
100040599,NA,NA,2514,NA,NA,NA,0,0,97,0,22,6,7,0,1,7
100040606,NA,NA,1951,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040608,Fancf,FANCF,1691,2.5619697219100903,3.622344065870387,0.7009124305017522,187,221,163,316,154,189,336,168,247,245
100040617,NA,NA,718,NA,NA,NA,0,0,0,0,36,0,1,0,1,5
100040632,NA,NA,1478,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040635,NA,NA,3815,NA,NA,NA,33,39,0,0,0,0,3,0,21,22
100040657,NA,NA,746,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040671,NA,NA,3527,NA,NA,NA,31,0,0,0,22,26,11,7,4,0
100040682,Esd-ps,NA,920,0.8992957084751017,2.285343741385968,0.6628513479749,31,115,25,38,21,32,42,12,21,77
100040697,NA,NA,748,NA,NA,NA,3,1,0,0,0,0,0,0,0,4
100040698,NA,NA,1960,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040710,NA,NA,3329,NA,NA,NA,0,0,0,0,0,0,0,89,0,12
100040712,NA,NA,669,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040714,NA,NA,699,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040722,NA,NA,1943,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040724,NA,NA,1300,NA,NA,NA,39,0,23,10,99,14,78,0,16,28
100040732,NA,NA,1701,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040736,Foxd2os,NA,2908,1.6550258060508756,2.6513978143397368,0.9459972963401604,310,279,0,259,185,200,485,98,337,308
100040766,NA,NA,8603,NA,NA,NA,189,23,11,209,182,174,427,116,134,147
100040769,NA,NA,20593,NA,NA,NA,236,26,122,73,105,130,194,30,108,57
100040771,NA,NA,1791,NA,NA,NA,0,0,1,0,0,0,1,0,3,0
100040781,NA,NA,1920,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040786,NA,NA,1149,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040792,NA,NA,677,NA,NA,NA,16,7,0,16,8,3,8,5,3,9
100040807,NA,NA,4351,NA,NA,NA,0,0,0,0,4,0,0,0,6,0
100040822,NA,NA,6017,NA,NA,NA,208,210,246,136,92,224,188,129,190,146
100040843,NA,NA,2067,NA,NA,NA,0,0,0,0,8,7,9,5,8,0
100040846,NA,NA,3094,0.8744791643363923,1.921670177525762,0.5709043249609685,151,56,6,157,71,99,374,140,171,148
100040851,Gm9767,NA,1193,0.8102716574417181,1.5598290828279286,0.6001875810199904,37,93,0,96,64,82,107,12,40,37
100040852,NA,NA,5217,NA,NA,NA,0,12,9,0,18,22,3,5,8,0
100040854,NA,NA,2103,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040861,NA,NA,2104,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040867,NA,NA,745,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040870,NA,NA,2728,NA,NA,NA,57,1,0,57,1,3,1,1,11,2
100040880,NA,NA,858,NA,NA,NA,0,0,0,10,12,10,3,6,3,0
100040882,NA,NA,2439,NA,NA,NA,0,23,0,0,0,0,0,0,0,0
100040885,NA,NA,1951,NA,NA,NA,0,0,0,0,0,0,0,0,0,1
100040894,NA,NA,745,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040899,NA,NA,817,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040902,NA,NA,1312,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040911,NA,NA,997,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040926,NA,NA,2348,NA,NA,NA,0,0,9,0,0,0,0,17,0,19
100040935,NA,NA,4356,NA,NA,NA,0,0,0,0,4,0,0,0,6,0
100040937,NA,NA,1244,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040938,NA,NA,7702,NA,NA,NA,127,0,1,53,75,31,56,11,42,40
100040944,Gm3055,NA,4104,1.6094030864020639,2.5694358048110155,0.865648719228858,312,153,49,544,338,379,521,294,503,500
100040961,NA,NA,698,4.055761986919527,6.701480301217853,1.6135990228659631,122,150,34,167,117,137,144,198,164,275
100040970,NA,NA,694,12.354610116929589,19.303205672365486,5.396640817624524,334,496,79,464,212,333,468,923,356,776
100040972,Tceal7,TCEAL7,971,3.19728605784218,24.982848223156843,8.803366200979932,9,0,1239,0,154,182,17,0,5,0
100040981,NA,NA,1599,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100040999,Gm3086,NA,628,1.3366231242967428,2.598385406461357,1.00735781728315,71,14,0,43,17,25,75,15,79,57
100041012,NA,NA,2618,NA,NA,NA,0,0,0,20,2,5,6,0,1,0
100041014,NA,NA,756,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041032,NA,NA,1550,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041033,NA,NA,730,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041034,NA,NA,1462,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041054,NA,NA,713,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041057,NA,NA,4107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041062,NA,NA,549,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041076,NA,NA,615,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041077,NA,NA,2405,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041085,Mfsd4b3-ps,NA,1787,0.3858837982143335,1.4243236084523496,0.43059868501417115,13,18,130,16,48,30,52,23,21,26
100041089,NA,NA,2495,NA,NA,NA,0,0,0,0,0,0,2,0,0,12
100041096,NA,NA,518,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041099,NA,NA,997,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041102,NA,NA,2064,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041106,NA,NA,1586,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041108,NA,NA,960,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041115,NA,NA,1610,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041121,NA,NA,1080,NA,NA,NA,0,0,0,0,0,0,5,0,0,0
100041139,NA,NA,615,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041146,Pira13,LILRA4,2422,0.844547150706564,2.835155849887237,0.9191264848673214,302,200,55,28,65,19,73,1,89,71
100041151,NA,NA,5353,NA,NA,NA,0,32,6,5,8,4,25,3,1,6
100041177,NA,NA,615,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041179,NA,NA,1770,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041187,NA,NA,939,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041194,Ahnak2,AHNAK2,11477,5.413056066384743,11.667351342193673,3.783658484467682,4702,2402,642,493,2176,1667,3438,9226,3940,3181
100041223,NA,NA,863,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041224,NA,NA,522,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041230,H4c17,NA,405,174.6865635293305,400.0787881920493,109.48579429355684,1768,2558,519,8359,1894,3356,4978,5778,3394,4334
100041231,NA,NA,632,2.8212815288518835,4.198566093435039,1.051468331829767,115,36,85,80,79,123,94,102,104,156
100041239,NA,NA,375,0.7412020543634847,3.759278967262402,1.2626718595002961,62,0,17,0,11,19,14,5,9,0
100041241,NA,NA,16594,NA,NA,NA,16,0,0,0,0,3,4,0,0,0
100041244,NA,NA,2092,NA,NA,NA,35,85,0,7,4,25,14,49,19,34
100041250,Krtap10-21,NA,1122,14.01597345141835,112.1277876113468,39.643159489714144,0,0,0,0,0,0,0,8668,0,0
100041253,NA,NA,2901,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041256,NA,NA,1218,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041261,Krtap10-22,NA,693,15.660672030330916,125.28537624264733,44.29506956234195,0,0,0,0,0,0,0,5982,0,0
100041262,NA,NA,2410,NA,NA,NA,0,23,0,0,0,4,1,0,1,0
100041264,NA,NA,1599,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041273,Ndufb4,NDUFB4,493,23.137214999248926,65.09114443018923,17.307270941632822,250,405,1639,503,293,604,480,553,448,671
100041279,NA,NA,1737,NA,NA,NA,0,0,0,2,2,17,0,0,0,0
100041281,Krtap10-23,NA,883,19.19653591467334,153.57228731738672,54.29600288222649,0,0,0,0,0,0,0,9343,0,0
100041283,NA,NA,3188,NA,NA,NA,108,10,0,4,12,9,20,0,8,0
100041284,NA,NA,1199,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041286,NA,NA,592,1.1176385517201517,2.2288659168998897,0.8676045915172375,51,0,7,14,88,50,83,57,55,26
100041289,NA,NA,1653,14.43019242009721,24.581905989758685,6.334768012272747,1646,676,767,1422,810,1888,2556,1158,1075,1106
100041290,NA,NA,805,1.6845504241247975,3.10049710065619,1.0976338726418784,51,33,12,109,43,97,157,33,113,84
100041294,NA,NA,710,NA,NA,NA,31,29,1,21,0,8,17,3,12,30
100041296,NA,NA,2299,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041306,NA,NA,3274,NA,NA,NA,0,21,46,0,14,7,29,0,9,3
100041311,NA,NA,1306,NA,NA,NA,0,0,0,0,3,0,0,0,2,4
100041339,NA,NA,1092,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041346,NA,NA,811,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041347,NA,NA,1003,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041351,Krtap10-24,NA,664,12.341820668777489,98.73456535021991,34.907940348323415,0,0,0,0,0,0,0,4517,0,0
100041352,NA,NA,2757,NA,NA,NA,0,14,12,0,4,6,1,5,2,0
100041354,NA,NA,2041,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041356,NA,NA,11331,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041362,NA,NA,699,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041375,NA,NA,2066,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041379,NA,NA,3990,NA,NA,NA,1,0,14,0,1,4,3,1,6,7
100041412,Krtap2-22,NA,663,121.62272121065219,972.5914384999837,343.84330852135963,0,0,0,0,4,0,0,44428,1,14
100041420,NA,NA,5739,1.6950936882108585,2.952898624104042,0.9416816194329396,252,408,95,660,543,782,1066,372,764,697
100041426,NA,NA,2337,NA,NA,NA,0,0,0,0,8,0,2,0,2,0
100041433,NA,NA,3191,NA,NA,NA,0,118,32,0,9,16,0,4,0,3
100041449,NA,NA,3894,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041479,NA,NA,1390,NA,NA,NA,0,0,0,0,7,0,7,0,5,0
100041480,NA,NA,1660,3.2392351201050205,5.383181978979195,2.1829033289356845,368,115,0,461,234,208,460,90,403,392
100041488,Krtap2-21,NA,638,110.62313715161291,884.1939705917964,312.5698553865829,9,0,0,0,0,0,0,38867,3,14
100041505,NA,NA,1580,NA,NA,NA,0,0,0,0,2,0,6,0,26,21
100041515,NA,NA,2324,NA,NA,NA,0,0,10,0,5,19,6,2,2,3
100041530,NA,NA,1990,NA,NA,NA,0,0,0,0,14,15,3,6,7,0
100041546,Ly6c2,NA,925,6.881103065124947,22.018360457547832,7.290862638131421,179,1114,656,125,316,290,128,79,249,170
100041548,NA,NA,1223,NA,NA,NA,0,0,0,0,0,0,0,0,2,0
100041550,NA,NA,1212,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041554,NA,NA,1173,NA,NA,NA,0,0,0,0,0,0,0,0,6,2
100041562,NA,NA,2947,NA,NA,NA,2,15,3,0,0,14,4,14,2,0
100041566,NA,NA,1190,NA,NA,NA,0,0,0,0,1,0,0,0,2,2
100041574,Ermardl2,NA,4522,11.197852791578168,24.35242346698176,7.469781100553759,3654,1181,1006,3330,1958,4676,6927,1149,2619,2074
100041576,NA,NA,7912,1.1076308935420893,1.8344760933837312,0.46505463723871743,237,519,220,675,359,606,913,433,489,408
100041578,NA,NA,1190,NA,NA,NA,0,0,0,0,1,0,0,0,2,1
100041579,Gm20878,NA,377,0.30308116351890874,1.4541411155380894,0.51254155233060394,0,0,28,1,18,10,14,0,6,0
100041581,NA,NA,7550,NA,NA,NA,52,21,1,118,96,65,183,20,151,21
100041585,Amd2,AMD1,3201,3.8252029687799047,7.263802795939608,1.7796892637221267,315,308,378,668,761,875,960,1602,682,718
100041586,Dynlt2a3,DYNLT2,787,10.687430369314761,24.987483755751697,9.199519325573542,806,171,130,580,329,880,1237,94,344,230
100041596,NA,NA,2866,NA,NA,NA,26,0,24,0,13,1,10,0,3,7
100041598,NA,NA,615,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041605,NA,NA,521,NA,NA,NA,0,0,0,0,0,0,2,0,0,0
100041618,NA,NA,416,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041621,Ermardl1,NA,4800,12.446778792059295,27.32705980612918,8.830418041416248,4540,1225,1232,4196,2280,5679,8251,1116,3056,2139
100041631,NA,NA,1221,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041639,Dynlt2a2,DYNLT2,787,12.84367994867083,30.76470312046066,11.277038900833086,958,155,130,684,398,1024,1523,125,460,289
100041655,NA,NA,680,6.696202488010337,10.96753588646289,4.404730304572512,328,158,0,356,162,201,469,47,276,314
100041658,NA,NA,1039,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041660,NA,NA,1189,NA,NA,NA,0,0,0,1,6,10,0,0,2,0
100041677,Zfp984,ZNF34,7263,1.0077001046345788,1.6563471643474783,0.3906140533291172,187,658,163,332,292,491,532,453,454,484
100041678,NA,NA,3100,NA,NA,NA,0,0,10,0,4,6,1,0,2,1
100041680,NA,NA,2119,NA,NA,NA,11,2,26,11,16,4,5,1,6,2
100041687,NA,NA,1033,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041688,NA,NA,403,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041694,NA,NA,893,1.6257927493241289,4.973053391078465,1.5750989733365255,58,83,17,50,57,22,146,0,215,42
100041697,NA,NA,627,2.3963507298018145,4.0150194057532795,0.84949040009972,66,107,40,73,17,42,80,75,72,148
100041702,NA,NA,934,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041708,NA,NA,2578,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041712,NA,NA,1822,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041722,NA,NA,2661,NA,NA,NA,0,0,30,0,1,0,1,0,1,0
100041724,NA,NA,676,NA,NA,NA,0,0,0,0,0,0,0,22,3,6
100041734,4930522L14Rik,NA,3616,0.7939870579711976,1.4289228582720428,0.33177765489736843,77,172,67,120,125,202,179,356,180,159
100041735,NA,NA,4809,NA,NA,NA,2,11,0,18,0,0,10,0,1,0
100041739,NA,NA,1387,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041749,NA,NA,1236,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041759,NA,NA,282,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041774,NA,NA,993,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041787,NA,NA,421,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041805,NA,NA,1676,NA,NA,NA,15,0,0,18,6,9,11,0,5,9
100041806,NA,NA,2653,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041811,NA,NA,282,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041840,NA,NA,1573,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041874,NA,NA,2055,NA,NA,NA,23,0,19,6,18,5,18,1,4,15
100041877,NA,NA,296,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041879,NA,NA,1905,NA,NA,NA,31,98,52,56,41,33,73,34,62,37
100041890,NA,NA,427,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041895,NA,NA,404,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041903,NA,NA,1192,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041931,NA,NA,2210,1.180104747063221,2.3666344485785187,0.9270040349776622,206,61,0,215,45,126,329,12,163,125
100041951,NA,NA,1613,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041952,NA,NA,376,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041953,Sap18b,SAP18,801,7.308064339085741,13.102257248458915,3.2039521187945947,114,217,183,301,260,330,442,382,377,617
100041958,NA,NA,1398,NA,NA,NA,0,0,0,5,2,8,3,0,0,4
100041964,NA,NA,721,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100041965,NA,NA,963,33.83417337143984,46.336716560262865,9.099195455517377,1440,1167,1405,2302,1343,1820,2447,1402,1801,2234
100041968,NA,NA,386,NA,NA,NA,12,0,0,0,0,3,0,0,0,0
100041979,NA,NA,9957,NA,NA,NA,121,158,51,127,108,179,137,172,99,174
100042013,NA,NA,684,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042023,NA,NA,439,0.9585916419547633,2.131040205125313,0.606312954836037,15,16,4,31,33,15,17,20,27,55
100042024,NA,NA,3090,NA,NA,NA,8,0,0,0,0,0,0,0,1,0
100042049,NA,NA,810,1.9786259344678019,3.7628896575719883,0.9979550328410408,62,82,15,78,71,92,92,210,114,73
100042054,NA,NA,1340,NA,NA,NA,0,0,0,0,4,9,5,0,2,3
100042055,Gm10377,NA,847,0.15603076419993056,1.2482461135994445,0.44132164575796035,0,0,54,0,0,0,0,0,0,0
100042056,NA,NA,4486,NA,NA,NA,80,61,30,33,90,34,87,43,72,80
100042057,NA,NA,1678,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042065,NA,NA,370,NA,NA,NA,0,0,0,3,0,0,0,0,0,0
100042074,Gm3650,NA,1287,6.210495285475184,8.345664417633206,1.6505809065636525,317,312,514,409,285,483,594,315,520,487
100042079,NA,NA,808,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042100,NA,NA,2797,NA,NA,NA,0,2,0,2,24,16,15,3,5,3
100042109,NA,NA,874,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042110,NA,NA,669,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042118,NA,NA,444,NA,NA,NA,0,0,0,0,0,0,3,0,1,0
100042129,NA,NA,657,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042130,Gm10376,NA,930,0.14210543793262492,1.1368435034609994,0.4019348752225725,0,0,54,0,0,0,0,0,0,0
100042132,NA,NA,1083,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042143,NA,NA,2865,NA,NA,NA,0,0,17,0,7,7,4,0,2,0
100042144,NA,NA,894,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042149,NA,NA,2222,NA,NA,NA,24,0,0,0,17,12,19,3,11,8
100042150,NA,NA,14695,NA,NA,NA,27,146,18,3,61,35,21,286,13,99
100042159,NA,NA,1960,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042165,Thoc2l,THOC2,11010,0.9245880742287872,1.5963801099223416,0.45562796493229846,773,386,276,492,648,910,965,403,725,335
100042166,NA,NA,2310,NA,NA,NA,1,57,0,19,14,21,18,52,19,5
100042168,NA,NA,1949,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042173,NA,NA,824,7.401910279193893,9.722706358639803,2.5790933145450516,252,422,98,371,224,302,261,533,307,471
100042175,NA,NA,924,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042178,Prdm16os,NA,3532,0.48815923267041983,2.4667730165855803,0.8204467882920327,0,27,445,22,12,32,131,11,41,63
100042182,NA,NA,793,NA,NA,NA,1,0,0,0,0,0,0,0,0,4
100042194,NA,NA,2037,NA,NA,NA,74,0,11,12,47,15,41,67,24,26
100042198,NA,NA,2872,NA,NA,NA,27,0,0,0,4,0,10,0,7,0
100042201,NA,NA,669,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042218,NA,NA,659,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042225,NA,NA,2568,NA,NA,NA,3,0,0,0,0,0,0,0,0,0
100042226,NA,NA,1191,NA,NA,NA,0,0,0,0,0,0,0,0,1,0
100042235,NA,NA,5766,NA,NA,NA,3,5,17,0,21,18,66,14,21,9
100042237,NA,NA,9140,NA,NA,NA,17,0,10,16,2,9,21,1,10,16
100042254,NA,NA,1949,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042268,NA,NA,684,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042275,NA,NA,1943,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042277,NA,NA,2915,NA,NA,NA,0,0,0,0,0,0,1,0,0,0
100042279,NA,NA,669,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042291,NA,NA,1887,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
100042294,NA,NA,2467,NA,NA,NA,0,0,0,0,0,0,0,0,1,0
100042295,Gsta13,NA,874,2.5380633356736113,12.903181125564359,4.424642431413512,10,0,0,39,3,16,45,777,44,227
100042304,NA,NA,2826,NA,NA,NA,0,0,0,7,6,14,6,0,4,4
100042314,Gsta5,NA,874,0.395234804525659,2.0425885179464816,0.7514748010117821,0,0,0,0,0,0,2,123,3,52
100042332,NA,NA,1707,2.096251912542809,4.568827193190529,1.694047921226246,343,69,42,385,114,189,321,47,159,130
100042335,Rps15a-ps5,NA,460,4.430202748894771,9.976022245006572,2.682025865825425,77,251,14,130,61,85,76,142,90,120
100042337,NA,NA,795,NA,NA,NA,0,0,0,0,0,0,0,6,0,0
100042342,NA,NA,893,NA,NA,NA,0,0,33,0,0,0,0,0,0,0
